id,doi,title,publication_year,abstract
https://openalex.org/W2168681026,https://doi.org/10.18653/v1/s15-2079,UNITN: Training Deep Convolutional Neural Network for Twitter Sentiment Classification,2015,"This paper describes our deep learning system for sentiment analysis of tweets. The main contribution this work is a process to initialize the parameter weights convolutional neural network, which crucial train an accurate model while avoiding need inject any additional features. Briefly, we use unsupervised language word embeddings that are further tuned by on distant supervised corpus. At final stage, pre-trained parameters network used then trained training data from Semeval-2015. According results official test sets, ranks 1st in phrase-level subtask A (among 11 teams) and 2nd messagelevel B 40 teams). Interestingly, computing average rank over all six sets (official five progress sets) puts both subtasks B."
https://openalex.org/W2590462354,https://doi.org/10.1093/jamia/ocw180,Deep learning for pharmacovigilance: recurrent neural network architectures for labeling adverse drug reactions in Twitter posts,2017,"Abstract Objective Social media is an important pharmacovigilance data source for adverse drug reaction (ADR) identification. Human review of social infeasible due to quantity, thus natural language processing techniques are necessary. includes informal vocabulary and irregular grammar, which challenge methods. Our objective develop a scalable, deep-learning approach that exceeds state-of-the-art ADR detection performance in media. Materials Methods We developed recurrent neural network (RNN) model labels words input sequence with membership tags. The only features word-embedding vectors, can be formed through task-independent pretraining or during training. Results best-performing RNN used pretrained word embeddings created from large, non–domain-specific Twitter dataset. It achieved approximate match F-measure 0.755 identification on the dataset, compared 0.631 baseline lexicon system 0.65 conditional random field model. Feature analysis indicated semantic information boosted sensitivity and, combined contextual awareness captured RNN, precision. Discussion required no task-specific feature engineering, suggesting generalizability additional sequence-labeling tasks. Learning curve showed our reached optimal fewer training examples than other models. Conclusions significantly improved by using contextually aware unlabeled datasets. reduces manual data-labeling requirements scalable large"
https://openalex.org/W2952179106,https://doi.org/10.18653/v1/p19-1074,DocRED: A Large-Scale Document-Level Relation Extraction Dataset,2019,"Multiple entities in a document generally exhibit complex inter-sentence relations, and cannot be well handled by existing relation extraction (RE) methods that typically focus on extracting intra-sentence relations for single entity pairs. In order to accelerate the research document-level RE, we introduce DocRED, new dataset constructed from Wikipedia Wikidata with three features: (1) DocRED annotates both named is largest human-annotated RE plain text; (2) requires reading multiple sentences extract infer their synthesizing all information of document; (3) along data, also offer large-scale distantly supervised which enables adopted weakly scenarios. verify challenges implement recent state-of-the-art conduct thorough evaluation these DocRED. Empirical results show challenging methods, indicates remains an open problem further efforts. Based detailed analysis experiments, discuss promising directions future research."
https://openalex.org/W2963188990,https://doi.org/10.18653/v1/p18-1104,MojiTalk: Generating Emotional Responses at Scale,2018,"Generating emotional language is a key step towards building empathetic natural processing agents. However, major challenge for this line of research the lack large-scale labeled training data, and previous studies are limited to only small sets human annotated sentiment labels. Additionally, explicitly controlling emotion generated text also difficult. In paper, we take more radical approach: exploit idea leveraging Twitter data that naturally with emojis. We collect large corpus conversations include emojis in response assume convey underlying emotions sentence. investigate several conditional variational autoencoders on these conversations, which allow us use control text. Experimentally, show our quantitative qualitative analyses proposed models can successfully generate high-quality abstractive conversation responses accordance designated emotions."
https://openalex.org/W2963607157,https://doi.org/10.18653/v1/d18-1208,Content Selection in Deep Learning Models of Summarization,2018,"We carry out experiments with deep learning models of summarization across the domains news, personal stories, meetings, and medical articles in order to understand how content selection is performed. find that many sophisticated features state art extractive summarizers do not improve performance over simpler models. These results suggest it easier create a summarizer for new domain than previous work suggests bring into question benefit those have massive datasets (i.e., news). At same time, they important questions research summarization; namely, forms sentence representations or external knowledge sources are needed better suited sumarization task."
https://openalex.org/W2972498556,https://doi.org/10.18653/v1/w19-4808,Analyzing the Structure of Attention in a Transformer Language Model,2019,"The Transformer is a fully attention-based alternative to recurrent networks that has achieved state-of-the-art results across range of NLP tasks. In this paper, we analyze the structure attention in language model, GPT-2 small pretrained model. We visualize for individual instances and interaction between syntax over large corpus. find targets different parts speech at layer depths within aligns with dependency relations most strongly middle layers. also deepest layers model capture distant relationships. Finally, extract exemplar sentences reveal highly specific patterns targeted by particular heads."
https://openalex.org/W3101767658,https://doi.org/10.1145/3159652.3159703,Dynamic Word Embeddings for Evolving Semantic Discovery,2018,"Word evolution refers to the changing meanings and associations of words throughout time, as a byproduct human language evolution. By studying word evolution, we can infer social trends constructs over different periods history. However, traditional techniques such representation learning do not adequately capture evolving structure vocabulary. In this paper, develop dynamic statistical model learn time-aware vector representation. We propose that simultaneously learns embeddings solves resulting ""alignment problem"". This is trained on crawled NYTimes dataset. Additionally, multiple intuitive evaluation strategies temporal embeddings. Our qualitative quantitative tests indicate our method only reliably captures but also consistently outperforms state-of-the-art embedding approaches both semantic accuracy alignment quality."
https://openalex.org/W2251066368,https://doi.org/10.18653/v1/d15-1243,Evaluation of Word Vector Representations by Subspace Alignment,2015,"Unsupervisedly learned word vectors have proven to provide exceptionally effective features in many NLP tasks. Most common intrinsic evaluations of vector quality measure correlation with similarity judgments. However, these often correlate poorly how well the representations perform as downstream evaluation We present QVEC—a computationally inexpensive embeddings based on alignment a matrix extracted from manually crafted lexical resources—that obtains strong performance battery semantic tasks.1"
https://openalex.org/W2304113845,https://doi.org/10.48550/arxiv.1603.06393,Incorporating Copying Mechanism in Sequence-to-Sequence Learning,2016,"We address an important problem in sequence-to-sequence (Seq2Seq) learning referred to as copying, which certain segments the input sequence are selectively replicated output sequence. A similar phenomenon is observable human language communication. For example, humans tend repeat entity names or even long phrases conversation. The challenge with regard copying Seq2Seq that new machinery needed decide when perform operation. In this paper, we incorporate into neural network-based and propose a model called CopyNet encoder-decoder structure. can nicely integrate regular way of word generation decoder mechanism choose sub-sequences put them at proper places Our empirical study on both synthetic data sets real world demonstrates efficacy CopyNet. outperform RNN-based remarkable margins text summarization tasks."
https://openalex.org/W2768567289,https://doi.org/10.1148/radiol.2017171115,Deep Learning to Classify Radiology Free-Text Reports,2017,"Purpose To evaluate the performance of a deep learning convolutional neural network (CNN) model compared with traditional natural language processing (NLP) in extracting pulmonary embolism (PE) findings from thoracic computed tomography (CT) reports two institutions. Materials and Methods Contrast material-enhanced CT examinations chest performed between January 1, 1998, 2016, were selected. Annotations by human radiologists made for three categories: presence, chronicity, location PE. Classification CNN an unsupervised algorithm obtaining vector representations words was open-source application PeFinder. Sensitivity, specificity, accuracy, F1 scores both PeFinder internal external validation sets determined. Results The demonstrated accuracy 99% area under curve value 0.97. For report data, had statistically significant larger score (0.938) than did (0.867) when classifying as either PE positive or negative, but no difference sensitivity, found. statistical Conclusion A can classify radiology free-text equivalent to beyond that existing NLP model. © RSNA, 2017 Online supplemental material is available this article."
https://openalex.org/W2799044502,https://doi.org/10.18653/v1/p18-1088,Target-Sensitive Memory Networks for Aspect Sentiment Classification,2018,"Aspect sentiment classification (ASC) is a fundamental task in analysis. Given an aspect/target and sentence, the classifies polarity expressed on target sentence. Memory networks (MNs) have been used for this recently achieved state-of-the-art results. In MNs, attention mechanism plays crucial role detecting context given target. However, we found important problem with current MNs performing ASC task. Simply improving will not solve it. The referred to as target-sensitive sentiment, which means that of (detected) dependent it cannot be inferred from alone. To tackle problem, propose memory (TMNs). Several alternative techniques are designed implementation TMNs their effectiveness experimentally evaluated."
https://openalex.org/W2806532810,https://doi.org/10.1162/coli_a_00322,A Structured Review of the Validity of BLEU,2018,"The BLEU metric has been widely used in NLP for over 15 years to evaluate systems, especially machine translation and natural language generation. I present a structured review of the evidence on whether is valid evaluation technique—in other words, scores correlate with real-world utility user-satisfaction systems; this covers 284 correlations reported 34 papers. Overall, supports using diagnostic MT systems (which what it was originally proposed for), but does not support outside MT, individual texts, or scientific hypothesis testing."
https://openalex.org/W2891359673,https://doi.org/10.18653/v1/d18-1280,ICON: Interactive Conversational Memory Network for Multimodal Emotion Detection,2018,"Emotion recognition in conversations is crucial for building empathetic machines. Present works this domain do not explicitly consider the inter-personal influences that thrive emotional dynamics of dialogues. To end, we propose Interactive COnversational memory Network (ICON), a multimodal emotion detection framework extracts features from conversational videos and hierarchically models self- inter-speaker into global memories. Such memories generate contextual summaries which aid predicting orientation utterance-videos. Our model outperforms state-of-the-art networks on multiple classification regression tasks two benchmark datasets."
https://openalex.org/W2922158773,https://doi.org/10.18653/v1/w18-6312,Attaining the Unattainable? Reassessing Claims of Human Parity in Neural Machine Translation,2018,"We reassess a recent study (Hassan et al., 2018) that claimed machine translation (MT) has reached human parity for the of news from Chinese into English, using pairwise ranking and considering three variables were not taken account in previous study: language which source side test set was originally written, proficiency evaluators, provision inter-sentential context. If we consider only original text (i.e. translated another language, or translationese), then find evidence showing been achieved. compare judgments professional translators against those non-experts discover experts result higher inter-annotator agreement better discrimination between translations. In addition, analyse translations identify important issues. Finally, based on these findings, provide recommendations future evaluations MT."
https://openalex.org/W2950752421,https://doi.org/10.48550/arxiv.1506.01057,A Hierarchical Neural Autoencoder for Paragraphs and Documents,2015,"Natural language generation of coherent long texts like paragraphs or longer documents is a challenging problem for recurrent networks models. In this paper, we explore an important step toward task: training LSTM (Long-short term memory) auto-encoder to preserve and reconstruct multi-sentence paragraphs. We introduce model that hierarchically builds embedding paragraph from embeddings sentences words, then decodes the original paragraph. evaluate reconstructed using standard metrics ROUGE Entity Grid, showing neural models are able encode in way syntactic, semantic, discourse coherence. While only first generating text units models, our work has potential significantly impact natural summarization\footnote{Code three described paper can be found at www.stanford.edu/~jiweil/ ."
https://openalex.org/W2964263523,https://doi.org/10.24963/ijcai.2018/556,Co-training Embeddings of Knowledge Graphs and Entity Descriptions for Cross-lingual Entity Alignment,2018,"Multilingual knowledge graph (KG) embeddings provide latent semantic representations of entities and structured with cross-lingual inferences, which benefit various knowledge-driven NLP tasks. However, precisely learning such inferences is usually hindered by the low coverage entity alignment in many KGs. Since multilingual KGs also literal descriptions entities, this paper, we introduce an embedding-based approach leverages a weakly aligned KG for semi-supervised using descriptions. Our performs co-training two embedding models, i.e. model description model. The models are trained on large Wikipedia-based trilingual dataset where most unknown to training. Experimental results show that performance proposed task improves at each iteration co-training, eventually reaches stage it significantly surpasses previous approaches. We our has promising abilities zero-shot alignment, completion."
https://openalex.org/W3015453090,https://doi.org/10.18653/v1/2020.acl-main.447,S2ORC: The Semantic Scholar Open Research Corpus,2020,"We introduce S2ORC, a large corpus of 81.1M English-language academic papers spanning many disciplines. The consists rich metadata, paper abstracts, resolved bibliographic references, as well structured full text for 8.1M open access papers. Full is annotated with automatically-detected inline mentions citations, figures, and tables, each linked to their corresponding objects. In we aggregate from hundreds publishers digital archives into unified source, create the largest publicly-available collection machine-readable date. hope this resource will facilitate research development tools tasks mining over text."
https://openalex.org/W3035050380,https://doi.org/10.18653/v1/2020.acl-main.552,Extractive Summarization as Text Matching,2020,"This paper creates a paradigm shift with regard to the way we build neural extractive summarization systems. Instead of following commonly used framework extracting sentences individually and modeling relationship between sentences, formulate task as semantic text matching problem, in which source document candidate summaries will be (extracted from original text) matched space. Notably, this is well-grounded our comprehensive analysis inherent gap sentence-level summary-level extractors based on property dataset. Besides, even instantiating simple form model, have driven state-of-the-art result CNN/DailyMail new level (44.41 ROUGE-1). Experiments other five datasets also show effectiveness framework. We believe power matching-based has not been fully exploited. To encourage more instantiations future, released codes, processed dataset, well generated https://github.com/maszhongming/MatchSum."
https://openalex.org/W2190506272,https://doi.org/10.1109/icassp.2016.7472619,Deep convolutional acoustic word embeddings using word-pair side information,2016,"Recent studies have been revisiting whole words as the basic modelling unit in speech recognition and query applications, instead of phonetic units. Such whole-word segmental systems rely on a function that maps variable-length segment to vector fixed-dimensional space; resulting acoustic word embeddings need allow for accurate discrimination between different types, directly embedding space. We compare several old new approaches task. Our best approach uses side information form known pairs train Siamese convolutional neural network (CNN): pair tied networks take two segments input produce their embeddings, trained with hinge loss separates same-word different-word by some margin. A classifier CNN performs similarly, but requires much stronger supervision. Both types CNNs yield large improvements over previously published results"
https://openalex.org/W2302963717,https://doi.org/10.1162/tacl_a_00088,Transforming Dependency Structures to Logical Forms for Semantic Parsing,2016,"The strongly typed syntax of grammar formalisms such as CCG, TAG, LFG and HPSG offers a synchronous framework for deriving syntactic structures semantic logical forms. In contrast—partly due to the lack strong type system—dependency are easy annotate have become widely used form analysis many languages. However, system makes formal mechanism forms from dependency challenging. We address this by introducing robust based on lambda calculus neo-Davidsonian trees. These then parsing natural language Freebase. Experiments Free917 Web-Questions datasets show that our representation is superior original trees it outperforms CCG-based task. Compared prior work, we obtain strongest result date competitive results WebQuestions."
https://openalex.org/W2415204069,https://doi.org/10.48550/arxiv.1605.09090,"Learning Natural Language Inference using Bidirectional LSTM model and
  Inner-Attention",2016,"In this paper, we proposed a sentence encoding-based model for recognizing text entailment. our approach, the encoding of is two-stage process. Firstly, average pooling was used over word-level bidirectional LSTM (biLSTM) to generate first-stage representation. Secondly, attention mechanism employed replace on same better representations. Instead using target attend words in source sentence, utilized sentence's representation appeared itself, which called ""Inner-Attention"" paper . Experiments conducted Stanford Natural Language Inference (SNLI) Corpus has proved effectiveness mechanism. With less number parameters, outperformed existing best approach by large margin."
https://openalex.org/W2582664174,https://doi.org/10.1017/s1351324916000383,Natural language processing in mental health applications using non-clinical texts,2017,"Abstract Natural language processing (NLP) techniques can be used to make inferences about peoples’ mental states from what they write on Facebook, Twitter and other social media. These then create online pathways direct people health information assistance also generate personalized interventions. Regrettably, the computational methods collect, process utilize writing data, as well evaluations of these techniques, are still dispersed in literature. This paper provides a taxonomy data sources that have been for support intervention. Specifically, we review how media detect emotions identify who may need psychological assistance; labeling diagnosis; finally, discuss ways personalize The overarching aim this scoping is highlight areas research where NLP has applied literature help develop common draws together fields health, human-computer interaction NLP."
https://openalex.org/W2963541420,https://doi.org/10.1609/aaai.v32i1.11925,Table-to-Text Generation by Structure-Aware Seq2seq Learning,2018,"Table-to-text generation aims to generate a description for factual table which can be viewed as set of field-value records. To encode both the content and structure table, we propose novel structure-aware seq2seq architecture consists field-gating encoder generator with dual attention. In encoding phase, update cell memory LSTM unit by field gate its corresponding value in order incorporate information into representation. decoding attention mechanism contains word level is proposed model semantic relevance between generated table. We conduct experiments on \texttt{WIKIBIO} dataset over 700k biographies infoboxes from Wikipedia. The visualizations case studies show that our capable generating coherent informative descriptions based comprehensive understanding Automatic evaluations also outperforms baselines great margin. Code this work available https://github.com/tyliupku/wiki2bio."
https://openalex.org/W2963628345,https://doi.org/10.18653/v1/p16-1039,Neural Word Segmentation Learning for Chinese,2016,"Most previous approaches to Chinese word segmentation formalize this problem as a character-based sequence labeling task where only contextual information within fixed sized local windows and simple interactions between adjacent tags can be captured. In paper, we propose novel neural framework which thoroughly eliminates context utilize complete history. Our model employs gated combination network over characters produce distributed representations of candidates, are then given long short-term memory (LSTM) language scoring model. Experiments on the benchmark datasets show that without help feature engineering most existing approaches, our models achieve competitive or better performances with state-of-the-art methods."
https://openalex.org/W3034758614,https://doi.org/10.1109/cvpr42600.2020.01075,ALFRED: A Benchmark for Interpreting Grounded Instructions for Everyday Tasks,2020,"We present ALFRED (Action Learning From Realistic Environments and Directives), a benchmark for learning mapping from natural language instructions egocentric vision to sequences of actions household tasks. includes long, compositional tasks with non-reversible state changes shrink the gap between research benchmarks real-world applications. consists expert demonstrations in interactive visual environments 25k directives. These directives contain both high-level goals like “Rinse off mug place it coffee maker.” low-level “Walk maker on right.” are more complex terms sequence length, action space, than existing vision- and-language task datasets. show that baseline model based recent embodied vision-and-language performs poorly ALFRED, suggesting there is significant room developing innovative grounded understanding models this benchmark."
https://openalex.org/W3094221957,https://doi.org/10.2196/21978,Public Perception of the COVID-19 Pandemic on Twitter: Sentiment Analysis and Topic Modeling Study,2020,"Background COVID-19 is a scientifically and medically novel disease that not fully understood because it has yet to be consistently deeply studied. Among the gaps in research on outbreak, there lack of sufficient infoveillance data. Objective The aim this study was increase understanding public awareness pandemic trends uncover meaningful themes concern posted by Twitter users English language during pandemic. Methods Data mining conducted collect total 107,990 tweets related between December 13 March 9, 2020. analyses included frequency keywords, sentiment analysis, topic modeling identify explore discussion topics over time. A natural processing approach latent Dirichlet allocation algorithm were used most common tweet as well categorize clusters based keyword analysis. Results results indicate three main aspects regarding First, trend spread symptoms can divided into stages. Second, analysis showed people have negative outlook toward COVID-19. Third, modeling, relating outbreak categories: emergency, how control COVID-19, reports Conclusions Sentiment produce useful information about social media alternative perspectives investigate crisis, which created considerable awareness. This shows good communication channel for both These findings help health departments communicate alleviate specific concerns disease."
https://openalex.org/W3098267758,https://doi.org/10.18653/v1/2020.emnlp-main.346,AutoPrompt: Eliciting Knowledge from Language Models with Automatically Generated Prompts,2020,"The remarkable success of pretrained language models has motivated the study what kinds knowledge these learn during pretraining. Reformulating tasks as fill-in-the-blanks problems (e.g., cloze tests) is a natural approach for gauging such knowledge, however, its usage limited by manual effort and guesswork required to write suitable prompts. To address this, we develop AutoPrompt, an automated method create prompts diverse set tasks, based on gradient-guided search. Using show that masked (MLMs) have inherent capability perform sentiment analysis inference without additional parameters or finetuning, sometimes achieving performance par with recent state-of-the-art supervised models. We also our elicit more accurate factual from MLMs than manually created LAMA benchmark, can be used relation extractors effectively extraction These results demonstrate automatically generated are viable parameter-free alternative existing probing methods, LMs become sophisticated capable, potentially replacement finetuning."
https://openalex.org/W1146351399,https://doi.org/10.1080/23273798.2015.1072223,Is prediction necessary to understand language? Probably not,2016,"ABSTRACTSome recent theoretical accounts in the cognitive sciences suggest that prediction is necessary to understand language. Here we evaluate this proposal. We consider arguments provides a unified principle of human mind and it pervades cortical function. discuss whether evidence abilities detect statistical regularities necessarily for predictive processing suggestions language learning. point out not all users appear predict suboptimal input makes often very challenging. Prediction, moreover, strongly context-dependent impeded by resource limitations. also argue may be problematic most experimental comes from “prediction-encouraging” set-ups. conclude languages can learned understood absence prediction. Claims i..."
https://openalex.org/W2151703435,https://doi.org/10.1007/s10115-015-0882-z,Word network topic model: a simple but general solution for short and imbalanced texts,2016,"The short text has been the prevalent format for information of Internet in recent decades, especially with development online social media, whose millions users generate a vast number messages everyday. Although sophisticated signals delivered by make it promising source topic modeling, its extreme sparsity and imbalance brings unprecedented challenges to conventional models like LDA variants. Aiming at presenting simple but general solution modeling texts, we present word co-occurrence network based model named WNTM tackle simultaneously. Different from previous approaches, distribution over topics each instead learning document, which successfully enhance semantic density data space without importing too much time or complexity. Meanwhile, rich contextual preserved word-word also guarantees sensitivity identifying rare convincing quality. Furthermore, employing same Gibbs sampling makes easily be extended various application scenarios. Extensive validations on both normal texts testify outperformance as compared baseline methods. And finally demonstrate potential precisely discovering newly emerging unexpected events Weibo pretty early stages."
https://openalex.org/W2190675355,https://doi.org/10.1016/j.chb.2015.11.040,Beyond positive or negative: Qualitative sentiment analysis of social media reactions to unexpected stressful events,2016,"Sentiment analysis techniques are increasingly used to grasp reactions from social media users unexpected and potentially stressful events. This paper argues that, alongside assessments of the affective valence content as negative or positive, there is a need for deeper understanding context in which expressed specific functions that users' emotional states may reflect. To demonstrate this, we present qualitative expressions on Twitter collected Germany during 2011 EHEC food contamination incident based coding scheme developed Skinner et?al.'s (2003) coping classification framework. Affective were found be diverse not only terms but also adaptive they served: beyond positive tone, some people perceived outbreak threat while others challenge cope with. We discuss how this sentiment can allow better way overall situation - resources individuals experience having with emerging demands. Qualitative indicates underlying emotions.We analysed Germany.Expressions show events, negative.The helps diagnose if challenge.The useful effective crisis communication crises."
https://openalex.org/W2238966896,https://doi.org/10.1148/rg.2016150080,Natural Language Processing Technologies in Radiology Research and Clinical Applications,2016,"The migration of imaging reports to electronic medical record systems holds great potential in terms advancing radiology research and practice by leveraging the large volume data continuously being updated, integrated, shared. However, there are significant challenges as well, largely due heterogeneity how these formatted. Indeed, although is movement toward structured reporting (ie, hierarchically itemized with use standardized terminology), majority remain unstructured free-form language. To effectively ""mine"" datasets for hypothesis testing, a robust strategy extracting necessary information needed. Manual extraction time-consuming often unmanageable task. ""Intelligent"" search engines that instead rely on natural language processing (NLP), computer-based approach analyzing text or speech, can be used automate this mining overall goal NLP translate human into format fixed collection elements), each set choices its value, easily manipulated computer programs (among other things) order subcategories query presence absence finding. authors review fundamentals describe various techniques constitute radiology, along some key applications."
https://openalex.org/W2251785914,https://doi.org/10.18653/v1/d15-1284,Humor Recognition and Humor Anchor Extraction,2015,"Humor is an essential component in personal communication. How to create computational models discover the structures behind humor, recognize humor and even extract anchors remains a challenge. In this work, we first identify several semantic design sets of features for each structure, next employ approach humor. Furthermore, develop simple effective method that enable sentence. Experiments conducted on two datasets demonstrate our recognizer automatically distinguishing between humorous non-humorous texts extracted correlate quite well with human annotations."
https://openalex.org/W2587277634,https://doi.org/10.5244/c.30.136,Deep Sign: Hybrid CNN-HMM for Continuous Sign Language Recognition,2016,"This paper introduces the end-to-end embedding of a CNN into HMM, while interpreting outputs in Bayesian fashion. The hybrid CNN-HMM combines strong discriminative abilities CNNs with sequence modelling capabilities HMMs. Most current approaches field gesture and sign language recognition disregard necessity dealing data both for training evaluation. With our presented we are able to improve over state-of-the-art on three challenging benchmark continuous tasks by between 15% 38% relative up 13.3% absolute."
https://openalex.org/W2664496537,https://doi.org/10.1162/coli_a_00302,Multiword Expression Processing: A Survey,2017,"Multiword expressions (MWEs) are a class of linguistic forms spanning conventional word boundaries that both idiosyncratic and pervasive across different languages. The structure processing depends on the clear distinction between words phrases has to be re-thought accommodate MWEs. issue MWE handling is crucial for NLP applications, where it raises number challenges. emergence solutions in absence guiding principles motivates this survey, whose aim not only provide focused review processing, but also clarify nature interactions downstream applications. We propose conceptual framework within which challenges research contributions can positioned. It offers shared understanding what meant by “MWE processing,” distinguishing subtasks discovery identification. elucidates two use cases: Parsing machine translation. Many approaches literature differentiated according how timed with respect underlying cases. discuss such orchestration choices affect scope MWE-aware systems. For each cases, we conclude open issues perspectives."
https://openalex.org/W2737990573,https://doi.org/10.1016/j.asej.2017.04.007,Sentiment analysis in Arabic: A review of the literature,2017,"Abstract Within the last couple of years, Sentiment Analysis in Arabic has gained a considerable interest from research community. In this respect, objective paper is to provide review major works that have dealt with area language. A thorough investigation available literature revealed were mainly concentrated on dealing specific tasks. To end, they used three different approaches, namely supervised, unsupervised and hybrid. The results these studies achieved are interesting but divergent. This divergence relatively due type approach opted for, task being analysed as well specificities intricacies variety understudy."
https://openalex.org/W2741040846,https://doi.org/10.18653/v1/p17-1106,Visualizing and Understanding Neural Machine Translation,2017,"While neural machine translation (NMT) has made remarkable progress in recent years, it is hard to interpret its internal workings due the continuous representations and non-linearity of networks. In this work, we propose use layer-wise relevance propagation (LRP) compute contribution each contextual word arbitrary hidden states attention-based encoder-decoder framework. We show that visualization with LRP helps NMT analyze errors."
https://openalex.org/W2898856000,https://doi.org/10.18653/v1/n19-1380,Cross-lingual Transfer Learning for Multilingual Task Oriented Dialog,2019,"One of the first steps in utterance interpretation pipeline many task-oriented conversational AI systems is to identify user intents and corresponding slots. Since data collection for machine learning models this task time-consuming, it desirable make use existing a high-resource language train low-resource languages. However, development such has largely been hindered by lack multilingual training data. In paper, we present new set 57k annotated utterances English (43k), Spanish (8.6k) Thai (5k) across domains weather, alarm, reminder. We evaluate three different cross-lingual transfer methods: (1) translating data, (2) using pre-trained embeddings, (3) novel method translation encoder as contextual word representations. find that given several hundred examples target language, latter two methods outperform Further, very settings, representations give better results than static embeddings. also compare monolingual resources form ELMo just small amounts outperforms all methods, which highlights need more sophisticated methods."
https://openalex.org/W2963119602,https://doi.org/10.18653/v1/s17-2094,BB_twtr at SemEval-2017 Task 4: Twitter Sentiment Analysis with CNNs and LSTMs,2017,In this paper we describe our attempt at producing a state-of-the-art Twitter sentiment classifier using Convolutional Neural Networks (CNNs) and Long Short Term Memory (LSTMs) networks. Our system leverages large amount of unlabeled data to pre-train word embeddings. We then use subset the fine tune embeddings distant supervision. The final CNNs LSTMs are trained on SemEval-2017 dataset where fined tuned again. To boost performances ensemble several together. approach achieved first rank all five English subtasks amongst 40 teams.
https://openalex.org/W2963327605,https://doi.org/10.1109/cvpr.2018.00163,Edit Probability for Scene Text Recognition,2018,"We consider the scene text recognition problem under attention-based encoder-decoder framework, which is state of art. The existing methods usually employ a frame-wise maximal likelihood loss to optimize models. When we train model, misalignment between ground truth strings and attention's output sequences probability distribution, caused by missing or superfluous characters, will confuse mislead training process, consequently make costly degrade accuracy. To handle this problem, propose novel method called edit (EP) for recognition. EP tries effectively estimate generating string from sequence distribution conditioned on input image, while considering possible occurrences missing/superfluous characters. advantage lies in that process can focus missing, unrecognized thus impact be alleviated even overcome. conduct extensive experiments standard benchmarks, including IIIT-5K, Street View Text ICDAR datasets. Experimental results show substantially boost performance."
https://openalex.org/W2963525668,https://doi.org/10.5244/c.31.114,"Exploring the structure of a real-time, arbitrary neural artistic stylization network",2017,"In this paper, we present a method which combines the flexibility of neural algorithm artistic style with speed fast transfer networks to allow real-time stylization using any content/style image pair. We build upon recent work leveraging conditional instance normalization for multi-style by learning predict parameters directly from image. The model is successfully trained on corpus roughly 80,000 paintings and able generalize previously unobserved. demonstrate that learned embedding space smooth contains rich structure organizes semantic information associated in an entirely unsupervised manner."
https://openalex.org/W2964345285,https://doi.org/10.18653/v1/p19-1426,Bridging the Gap between Training and Inference for Neural Machine Translation,2019,"Neural Machine Translation (NMT) generates target words sequentially in the way of predicting next word conditioned on context words. At training time, it predicts with ground truth as while at inference has to generate entire sequence from scratch. This discrepancy fed leads error accumulation among way. Furthermore, word-level requires strict matching between generated and which overcorrection over different but reasonable translations. In this paper, we address these issues by sampling not only also predicted model during training, where is selected a sentence-level optimum. Experiment results Chinese->English WMT'14 English->German translation tasks demonstrate that our approach can achieve significant improvements multiple datasets."
https://openalex.org/W3172642864,https://doi.org/10.18653/v1/2021.naacl-main.185,It’s Not Just Size That Matters: Small Language Models Are Also Few-Shot Learners,2021,"When scaled to hundreds of billions parameters, pretrained language models such as GPT-3 (Brown et al., 2020) achieve remarkable few-shot performance. However, enormous amounts compute are required for training and applying big models, resulting in a large carbon footprint making it difficult researchers practitioners use them. We show that performance similar can be obtained with much “greener” their parameter count is several orders magnitude smaller. This achieved by converting textual inputs into cloze questions contain task description, combined gradient-based optimization; exploiting unlabeled data gives further improvements. identify key factors successful natural understanding small models."
https://openalex.org/W2105103432,https://doi.org/10.3115/v1/p15-2017,Language Models for Image Captioning: The Quirks and What Works,2015,"Two recent approaches have achieved state-of-the-art results in image captioning. The first uses a pipelined process where set of candidate words is generated by convolutional neural network (CNN) trained on images, and then maximum entropy (ME) language model used to arrange these into coherent sentence. second the penultimate activation layer CNN as input recurrent (RNN) that generates caption sequence. In this paper, we compare merits different modeling for time using same state-ofthe-art input. We examine issues approaches, including linguistic irregularities, repetition, data overlap. By combining key aspects ME RNN methods, achieve new record performance over previously published benchmark COCO dataset. However, gains see BLEU do not translate human judgments."
https://openalex.org/W2190333735,https://doi.org/10.1016/j.jbi.2015.07.020,Annotating longitudinal clinical narratives for de-identification: The 2014 i2b2/UTHealth corpus,2015,"Display Omitted De-identification shared task for longitudinal clinical records.Protected Health Information in records replaced with realistic surrogates.First corpus of its kind available distribution.Used Track 1 the 2014 i2b2/UTHealth NLP task. The natural language processing featured a track focused on de-identification medical records. For this track, we de-identified set 1304 describing 296 patients. This was under broad interpretation HIPAA guidelines using double-annotation followed by arbitration, rounds sanity checking, and proof reading. average token-based F1 measure annotators compared to gold standard 0.927. resulting annotations were used both de-identify data All annotated private health information surrogates automatically then read over corrected manually. is first made research. task, during which systems achieved mean F-measure 0.872 maximum 0.964 entity-based micro-averaged evaluations."
https://openalex.org/W2799072540,https://doi.org/10.18653/v1/p18-2077,Simpler but More Accurate Semantic Dependency Parsing,2018,"While syntactic dependency annotations concentrate on the surface or functional structure of a sentence, semantic aim to capture between-word relationships that are more closely related meaning using graph-structured representations. We extend LSTM-based parser Dozat and Manning (2017) train generate these graph structures. The resulting system its own achieves state-of-the-art performance, beating previous, substantially complex by 0.6% labeled F1. Adding linguistically richer input representations pushes margin even higher, allowing us beat it 1.9%"
